estado_civil,modalidad_admision,carrera,turno,genero,internacional,beca,desplazado,pagos_al_dia,nivel_educ_padre,nivel_educ_madre,ocupacion_padre,ocupacion_madre,inscritas_1er_sem,nota_1er_sem,aprobadas_1er_sem,inscritas_2do_sem,nota_2do_sem,aprobadas_2do_sem,resultado
2,2,9991,0,1,0,0,0,0,2,2,3,3,5,11.5,2,5,10.8,3,Abandono
2,4,9991,0,1,0,0,0,1,2,2,3,3,5,13.333333333333334,4,5,11.6,4,Abandono
1,1,9773,1,1,0,1,1,1,2,2,3,3,6,12.666666666666666,6,6,13.5,6,Graduado
1,2,9003,1,1,0,0,0,1,2,3,3,1,6,0.0,0,6,0.0,0,Matriculado
1,1,9147,1,1,0,1,1,1,2,3,2,1,5,12.6,5,5,13.6,5,Abandono
1,2,9070,1,1,0,1,0,1,2,2,3,3,6,13.5,6,6,0.0,0,Abandono
1,3,9670,1,1,0,0,1,0,2,2,1,3,6,13.0,6,6,13.0,6,Graduado
1,5,9003,1,1,0,1,0,1,3,3,1,1,6,11.714285714285714,6,6,11.75,4,Graduado
1,1,9670,1,1,0,1,0,1,3,3,1,1,6,12.166666666666666,6,6,13.0,5,Graduado
1,1,9147,1,1,0,0,0,1,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,1,9254,1,1,0,0,0,0,2,2,3,3,6,0.0,0,6,0.0,0,Abandono
1,1,9670,1,1,0,0,0,1,3,3,1,1,5,11.5,5,5,11.6,5,Graduado
1,1,9147,1,1,0,1,1,1,2,2,2,2,5,11.25,4,5,12.25,4,Matriculado
1,5,9070,1,1,0,1,0,1,3,3,1,1,7,12.285714285714286,7,9,12.375,8,Graduado
1,1,9500,1,1,0,1,1,1,3,3,1,1,7,12.718571428571428,7,8,12.805555555555555,8,Abandono
1,5,9130,1,1,0,0,0,1,2,3,2,1,6,12.4,5,6,15.0,2,Matriculado
1,1,171,1,1,0,0,1,1,2,2,2,2,0,0.0,0,0,0.0,0,Abandono
4,2,9670,1,1,0,1,0,1,2,2,3,3,6,14.0,1,6,0.0,0,Abandono
1,2,9670,1,1,0,0,1,1,2,2,1,1,5,11.666666666666666,3,5,11.25,4,Abandono
1,4,9773,1,1,0,0,1,1,3,3,1,1,6,13.0,1,6,11.25,4,Matriculado
1,1,171,1,1,0,0,1,1,2,3,1,1,0,0.0,0,0,0.0,0,Abandono
1,1,9119,1,1,0,0,1,1,2,2,3,3,5,0.0,0,5,12.0,1,Abandono
2,4,9254,1,1,0,0,1,1,3,3,1,1,6,11.5,4,6,12.5,2,Abandono
1,4,9991,0,1,0,0,1,1,2,2,3,3,10,11.714285714285714,7,10,11.5,6,Abandono
1,4,9991,0,1,0,0,0,1,3,3,1,1,5,12.6,5,5,13.714285714285714,5,Graduado
1,1,171,1,1,0,0,1,1,2,2,3,3,17,11.642857142857142,13,17,11.25,12,Abandono
1,1,9670,1,1,0,1,1,1,3,3,1,1,6,14.875,6,6,13.428571428571429,6,Graduado
1,4,9670,1,1,0,0,0,1,3,3,1,1,5,10.0,2,5,10.333333333333334,3,Matriculado
2,2,9991,0,1,0,0,0,1,3,3,1,1,5,14.2,5,5,14.6,5,Matriculado
1,5,9003,1,1,0,0,1,1,2,2,3,2,6,12.714285714285714,6,6,13.5,6,Graduado
2,2,9003,1,1,0,0,0,0,3,3,1,1,12,11.6,5,7,11.2,5,Abandono
1,4,9500,1,1,0,0,0,1,3,3,1,1,7,11.94,5,7,12.2,6,Abandono
1,1,9119,1,1,0,0,1,1,2,3,2,1,5,11.6,4,5,14.2,3,Abandono
1,1,9500,1,1,0,0,0,1,3,2,1,1,7,12.7,5,8,13.475,7,Matriculado
1,1,9670,1,1,0,0,1,1,3,3,1,1,6,13.333333333333334,6,6,13.8,5,Graduado
1,4,9003,1,1,0,0,1,1,3,3,1,1,9,13.333333333333334,8,10,13.11111111111111,9,Matriculado
1,1,9147,1,1,0,0,1,1,2,3,3,1,5,13.4,5,5,15.0,5,Graduado
2,2,9254,1,1,0,0,0,0,6,6,5,5,6,0.0,0,6,0.0,0,Abandono
1,2,9991,0,1,0,0,1,1,6,6,5,5,5,11.0,2,5,0.0,0,Abandono
1,4,9991,0,1,0,0,0,1,3,3,1,1,15,12.0,13,13,11.333333333333334,9,Abandono
1,2,9991,0,1,0,0,0,1,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,2,9147,1,1,0,0,0,0,2,2,2,3,5,0.0,0,5,0.0,0,Abandono
1,1,9254,1,1,0,0,1,1,2,2,3,2,6,12.5,4,6,10.25,4,Abandono
1,1,9070,1,1,0,0,1,1,2,3,2,1,6,13.666666666666666,6,6,12.166666666666666,6,Graduado
1,1,9119,1,1,0,0,0,1,3,3,1,1,5,10.0,1,5,0.0,0,Abandono
1,1,9670,1,1,0,0,0,0,2,2,3,3,6,11.5,6,6,13.0,2,Abandono
1,2,9991,0,1,0,0,0,1,2,2,3,3,5,12.25,4,5,12.75,4,Matriculado
1,1,9085,1,1,0,0,0,0,2,2,3,2,6,13.6,5,6,13.666666666666666,5,Matriculado
1,2,9991,0,1,0,0,0,1,2,2,3,3,5,10.5,2,5,11.333333333333334,3,Matriculado
1,1,9500,1,1,0,1,1,1,2,2,3,2,7,13.266666666666666,6,7,13.266666666666666,6,Graduado
1,1,9500,1,1,0,1,1,1,2,2,3,2,7,12.5125,7,8,14.1875,8,Graduado
2,4,9130,1,1,0,0,0,1,6,6,5,5,5,0.0,0,5,0.0,0,Abandono
1,2,9670,1,1,0,0,1,0,2,2,3,3,6,0.0,0,6,0.0,0,Abandono
1,1,9500,1,1,0,0,0,1,2,3,2,1,7,13.483333333333334,6,7,13.483333333333334,6,Graduado
1,1,9500,1,1,0,0,1,1,2,2,2,3,7,12.565,6,8,12.16,5,Matriculado
1,2,9238,1,1,0,0,0,0,2,2,3,3,6,0.0,0,5,0.0,0,Abandono
1,4,9147,1,1,0,0,0,1,2,2,3,3,5,13.0,3,5,11.666666666666666,3,Abandono
1,5,9119,1,1,0,0,1,1,2,2,3,2,5,16.5,5,5,17.714285714285715,5,Abandono
1,1,9670,1,1,0,0,0,1,2,2,3,3,6,13.166666666666666,6,6,13.2,5,Matriculado
1,5,9085,1,1,0,0,1,1,2,2,3,3,6,13.8,6,6,13.142857142857142,6,Graduado
1,2,9254,1,1,0,0,1,1,2,2,3,3,6,11.166666666666666,6,6,11.8,4,Matriculado
1,2,9003,1,1,0,0,0,0,3,3,1,1,6,0.0,0,6,0.0,0,Abandono
1,1,9070,1,1,0,0,1,1,2,3,2,1,6,12.666666666666666,6,6,12.142857142857142,6,Matriculado
1,1,9670,1,1,0,0,1,1,3,3,1,1,5,12.6,5,5,14.5,4,Graduado
2,2,9500,1,1,0,0,0,1,2,2,2,2,7,13.06,5,7,0.0,0,Matriculado
1,1,9773,1,1,0,0,1,1,2,3,3,1,6,13.833333333333334,6,6,13.625,6,Graduado
1,2,9130,1,1,0,0,0,1,6,6,5,5,5,0.0,0,5,0.0,0,Abandono
1,5,9119,1,1,0,0,0,0,2,3,3,1,6,16.0,2,7,16.0,2,Abandono
1,5,9119,1,1,0,0,0,0,3,2,1,2,5,0.0,0,5,0.0,0,Abandono
2,2,9991,0,1,0,1,0,0,3,3,1,1,5,10.666666666666666,3,5,10.666666666666666,3,Abandono
2,4,9070,1,1,0,0,1,1,2,2,3,3,18,14.5,18,18,14.5,18,Graduado
1,1,9119,1,1,0,1,1,1,2,2,2,2,5,14.0,5,5,13.8,5,Graduado
1,1,9119,1,1,0,0,1,1,2,3,2,1,5,13.333333333333334,3,5,13.571428571428571,5,Graduado
1,2,9085,1,1,0,0,0,1,3,3,1,1,6,0.0,0,6,0.0,0,Abandono
1,1,9070,1,1,0,0,1,1,2,3,2,1,6,12.0,5,6,11.2,4,Graduado
1,1,9119,1,1,0,0,0,1,2,3,3,1,5,16.2,5,5,16.0,5,Graduado
1,4,9991,0,1,0,0,0,1,2,2,1,1,13,10.285714285714286,7,11,10.6,5,Abandono
1,1,9119,1,1,0,0,1,1,2,2,2,2,5,0.0,0,5,0.0,0,Matriculado
1,1,9254,1,1,0,1,1,1,2,3,3,1,6,13.571428571428571,6,6,13.166666666666666,6,Graduado
1,1,9130,1,1,0,0,0,1,3,3,1,1,6,14.285714285714286,6,6,14.857142857142858,6,Graduado
1,1,9147,1,1,0,0,1,1,3,3,1,1,5,10.2,5,5,10.5,4,Graduado
1,4,9500,1,1,0,0,0,1,2,2,2,2,8,10.25,2,8,10.25,2,Abandono
1,1,9085,1,1,0,0,1,1,3,3,1,1,6,0.0,0,6,0.0,0,Abandono
1,1,9670,1,1,0,1,0,1,2,3,3,1,6,14.833333333333334,6,6,14.833333333333334,6,Graduado
1,5,9003,1,1,0,0,1,1,3,2,1,2,6,13.625,5,6,12.6,5,Graduado
2,1,9556,1,1,0,0,0,1,2,2,2,2,7,12.271428571428572,7,8,13.657142857142857,7,Graduado
1,2,9991,0,1,0,0,0,1,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,1,9147,1,1,0,0,1,0,2,2,3,3,5,12.5,4,5,10.5,5,Matriculado
1,2,8014,0,1,0,0,0,1,2,3,2,1,9,13.22222222222222,9,7,13.142857142857142,7,Graduado
1,2,33,1,1,0,0,0,1,2,2,3,2,7,15.0,2,7,11.5,2,Abandono
1,5,171,1,1,0,0,0,0,3,3,1,1,0,0.0,0,0,0.0,0,Abandono
1,4,9070,1,1,0,0,0,1,3,3,1,1,12,13.166666666666666,12,12,13.0,12,Graduado
1,1,9773,1,1,0,1,0,1,2,2,3,3,6,13.833333333333334,5,6,14.0,4,Graduado
1,5,9991,0,1,0,0,0,1,3,3,1,1,5,0.0,0,5,0.0,0,Abandono
1,1,9147,1,1,0,0,1,1,3,3,1,1,5,0.0,0,5,0.0,0,Matriculado
1,1,9500,1,1,0,0,1,1,3,3,1,1,8,13.154285714285717,7,8,13.154285714285717,7,Matriculado
1,5,9670,1,1,0,0,1,1,2,2,3,2,12,12.333333333333334,9,11,13.166666666666666,6,Abandono
1,1,9773,1,1,0,0,1,1,2,2,3,2,6,13.0,6,6,11.8,5,Abandono
1,1,9130,1,1,0,0,0,1,3,3,1,1,5,11.5,2,5,11.4,5,Matriculado
1,5,9003,1,1,0,0,0,1,2,2,3,2,6,13.25,3,6,12.0,1,Abandono
1,5,9003,1,1,0,0,0,1,3,2,1,2,6,13.333333333333334,3,6,12.75,3,Matriculado
1,1,9238,1,0,0,0,1,1,2,2,3,2,6,13.5,6,6,12.166666666666666,6,Graduado
1,1,9773,1,0,0,1,1,1,2,2,3,3,6,12.666666666666666,6,6,12.8,5,Graduado
1,4,9147,1,0,0,0,0,1,2,3,2,1,11,15.090909090909092,11,6,14.5,6,Abandono
1,1,171,1,1,0,0,1,0,3,3,1,1,0,0.0,0,0,0.0,0,Abandono
1,1,9773,1,1,0,0,1,1,3,3,1,1,6,13.166666666666666,6,6,12.666666666666666,6,Graduado
1,1,9773,1,1,0,0,1,1,2,2,2,2,6,12.833333333333334,6,6,12.833333333333334,6,Graduado
1,1,9119,1,1,0,0,1,1,2,3,2,1,5,11.8,5,5,12.0,3,Matriculado
1,1,9773,1,1,0,0,1,1,3,2,1,2,6,11.833333333333334,6,6,12.166666666666666,6,Graduado
1,1,9773,1,1,0,0,1,1,3,3,1,1,6,12.8,5,6,12.75,3,Graduado
1,5,9070,1,1,0,0,0,1,3,3,1,1,7,11.8,5,9,11.0,5,Abandono
1,4,171,1,1,0,0,0,1,2,2,2,2,0,0.0,0,0,0.0,0,Matriculado
1,1,9119,1,1,0,0,1,1,3,2,1,2,5,15.8,5,5,14.571428571428571,5,Abandono
1,1,171,1,1,0,0,0,1,2,3,3,1,0,0.0,0,0,0.0,0,Matriculado
1,5,9119,1,1,0,0,1,1,2,2,2,3,5,12.5,2,5,11.6,3,Matriculado
1,1,9670,1,1,0,0,1,1,3,3,1,1,6,14.666666666666666,6,6,13.857142857142858,6,Graduado
1,5,9085,1,1,0,0,1,1,2,2,3,2,6,12.5,4,6,12.0,2,Abandono
1,1,9119,1,1,0,0,1,1,2,3,1,1,5,12.0,3,6,10.5,2,Abandono
1,3,9119,1,1,1,0,0,1,3,3,1,1,8,13.142857142857142,7,6,11.833333333333334,6,Matriculado
1,1,9670,1,1,0,0,0,1,3,2,1,2,6,12.666666666666666,3,6,11.142857142857142,4,Abandono
1,1,9119,1,1,0,1,0,0,2,2,2,2,5,15.0,5,5,14.2,5,Matriculado
1,1,9238,1,0,0,0,1,1,2,2,3,2,6,13.6,5,6,11.8,5,Abandono
1,1,9773,1,0,0,0,1,1,3,3,1,1,6,12.5,6,6,13.833333333333334,6,Graduado
1,1,9238,1,0,0,1,1,1,2,2,3,2,6,13.333333333333334,6,6,13.5,6,Graduado
1,3,9085,1,0,1,0,0,1,2,2,3,3,6,12.25,4,6,11.0,5,Abandono
1,1,9500,1,0,0,1,1,1,2,3,2,1,7,15.101428571428572,7,8,16.09375,8,Graduado
1,1,9238,1,0,0,1,1,1,2,2,3,2,6,13.166666666666666,6,6,16.0,6,Graduado
1,1,8014,0,0,0,0,1,1,2,3,2,1,6,11.0,4,6,0.0,0,Abandono
1,1,9147,1,0,0,0,1,1,2,3,2,1,5,11.666666666666666,3,5,11.75,4,Graduado
1,1,9238,1,0,0,0,0,1,2,2,3,2,6,10.0,1,6,13.0,1,Matriculado
1,1,8014,0,0,0,0,1,1,6,6,5,5,7,11.571428571428571,7,6,11.0,2,Abandono
1,1,9773,1,0,0,1,1,1,2,3,2,1,6,12.166666666666666,6,6,11.2,5,Matriculado
1,1,171,1,0,0,0,1,1,2,3,3,1,0,0.0,0,0,0.0,0,Abandono
1,1,9670,1,0,0,1,0,0,2,2,2,2,6,13.833333333333334,6,6,14.285714285714286,6,Graduado
1,1,9500,1,0,0,1,1,1,3,2,1,2,7,12.357142857142858,6,8,13.0,7,Graduado
1,1,9773,1,0,0,0,1,0,2,2,2,3,6,12.166666666666666,6,6,10.333333333333334,2,Abandono
1,5,9238,1,0,0,0,1,1,2,2,2,3,6,12.0,3,6,12.5,2,Matriculado
1,2,9254,1,0,0,0,0,1,2,2,3,3,10,12.416666666666666,9,9,13.0,7,Graduado
1,1,9085,1,0,0,0,0,1,2,3,3,1,5,12.75,4,5,12.75,4,Graduado
1,4,9500,1,0,0,0,0,1,3,2,1,3,21,14.933333333333334,18,21,14.933333333333334,18,Graduado
1,1,9773,1,0,0,0,1,1,2,3,2,1,6,13.0,6,6,11.666666666666666,6,Graduado
4,2,9853,1,0,0,0,0,0,2,2,2,3,7,12.857142857142858,7,7,12.666666666666666,6,Matriculado
2,1,9500,1,0,0,0,1,1,2,2,3,3,7,14.455000000000002,7,8,13.91,8,Graduado
1,1,9670,1,0,0,1,0,1,2,3,2,1,6,14.0,6,6,13.285714285714286,6,Graduado
1,1,9773,1,0,0,1,1,1,2,2,3,2,6,13.5,6,6,12.666666666666666,6,Graduado
1,1,9254,1,0,0,0,1,0,2,2,3,3,6,0.0,0,6,0.0,0,Abandono
1,1,8014,0,0,0,1,0,1,3,2,1,2,6,11.666666666666666,6,6,14.0,5,Graduado
1,1,9085,1,0,0,1,1,1,2,3,3,1,5,12.0,4,5,13.333333333333334,5,Graduado
1,1,9238,1,0,0,1,1,1,2,2,3,3,6,11.714285714285714,6,6,11.833333333333334,6,Graduado
1,1,9238,1,0,0,0,1,1,3,4,1,3,6,12.666666666666666,6,6,12.428571428571429,6,Graduado
1,2,9085,1,0,0,0,1,1,3,3,1,1,6,11.75,3,6,12.8,4,Matriculado
1,1,9238,1,0,0,0,0,1,2,2,3,3,6,0.0,0,6,0.0,0,Abandono
1,1,9500,1,0,0,0,1,1,2,2,3,2,8,12.328571428571427,7,8,12.328571428571427,7,Graduado
5,2,9853,1,0,0,0,0,1,2,2,3,3,7,11.666666666666666,6,7,10.0,1,Abandono
1,4,9070,1,0,0,1,1,1,2,3,3,1,12,13.25,12,12,12.727272727272728,11,Graduado
1,4,9670,1,0,0,0,0,1,3,2,1,2,6,11.833333333333334,5,6,13.25,4,Matriculado
1,1,9556,1,0,0,1,1,1,2,2,3,3,7,13.3,7,8,15.125,8,Graduado
1,5,9085,1,0,0,0,1,1,2,3,2,1,6,12.555555555555555,6,6,11.8,5,Matriculado
1,1,9773,1,0,0,0,1,1,2,3,2,1,6,12.833333333333334,6,6,12.166666666666666,6,Graduado
1,5,9238,1,0,0,1,0,1,3,3,1,1,6,12.833333333333334,6,6,12.833333333333334,6,Graduado
1,1,9085,1,0,0,1,1,1,2,3,2,1,5,12.666666666666666,3,5,13.0,3,Graduado
1,1,9500,1,0,0,0,1,1,3,2,1,3,7,13.271428571428572,6,8,14.471428571428572,7,Graduado
1,1,9991,0,0,0,1,0,1,2,2,3,2,5,12.4,5,5,12.833333333333334,5,Graduado
1,5,9085,1,0,0,0,0,1,3,2,1,3,5,14.5,2,5,11.25,4,Matriculado
1,1,9238,1,0,0,0,1,1,3,2,1,2,6,0.0,0,5,0.0,0,Abandono
1,1,9773,1,0,0,0,0,1,3,3,1,1,6,14.285714285714286,6,6,13.25,6,Graduado
1,1,9085,1,0,0,0,1,1,2,2,3,3,5,12.333333333333334,3,5,12.6,5,Graduado
1,1,9500,1,0,0,1,1,1,2,2,3,3,7,12.583333333333334,6,8,12.671428571428573,7,Graduado
1,1,9500,1,0,0,0,1,1,2,2,3,1,7,13.731666666666667,6,8,13.771428571428572,7,Abandono
1,2,9003,1,1,0,0,0,1,2,2,3,3,6,12.875,6,6,12.142857142857142,5,Matriculado
2,4,9070,1,1,0,0,0,1,2,2,2,3,10,14.625,8,7,13.4,5,Abandono
1,4,9147,1,1,0,0,1,0,6,6,5,5,3,0.0,0,2,0.0,0,Abandono
1,1,9238,1,0,1,1,1,1,2,2,2,2,6,12.666666666666666,6,6,12.666666666666666,6,Graduado
1,4,9500,1,0,0,0,1,1,3,3,1,1,8,12.491666666666667,6,8,12.491666666666667,6,Graduado
1,1,171,1,0,0,1,1,1,3,3,1,1,12,13.666666666666666,12,11,14.166666666666666,11,Graduado
1,1,9085,1,0,1,0,1,1,2,2,3,3,6,16.0,6,6,14.5,6,Graduado
1,5,9085,1,0,0,0,1,1,2,2,3,2,6,14.142857142857142,6,6,13.0,6,Graduado
1,2,8014,0,0,0,1,0,1,2,2,2,2,6,11.833333333333334,6,6,13.75,4,Graduado
1,1,9070,1,0,0,1,1,1,3,3,1,1,6,12.666666666666666,6,6,13.0,6,Graduado
1,1,9070,1,0,0,0,1,1,2,2,2,3,6,12.5,6,6,12.666666666666666,6,Graduado
1,4,9238,1,0,1,0,1,0,2,2,2,3,11,10.88888888888889,9,10,11.25,4,Graduado
1,1,9773,1,0,0,0,1,1,2,2,3,2,6,13.0,1,5,0.0,0,Abandono
1,1,9670,1,0,0,0,1,1,2,3,2,1,6,15.166666666666666,6,6,16.0,6,Graduado
1,1,9853,1,0,0,1,1,1,2,2,2,2,6,12.666666666666666,6,6,12.0,6,Graduado
1,1,171,1,1,0,0,1,1,2,2,3,3,0,0.0,0,0,0.0,0,Abandono
5,2,9147,1,1,0,0,0,1,2,2,2,2,5,12.0,5,5,10.2,5,Matriculado
1,2,9991,0,1,0,0,0,0,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,1,171,1,1,0,1,1,1,3,2,1,2,0,0.0,0,0,0.0,0,Graduado
2,2,9147,1,1,0,0,0,1,2,2,3,3,5,11.0,2,5,11.5,4,Abandono
1,4,9003,1,1,0,0,0,1,3,3,1,1,6,15.714285714285714,6,6,15.9,6,Abandono
1,1,9147,1,1,0,0,0,1,6,6,5,5,15,10.818181818181818,11,14,11.636363636363637,11,Abandono
1,1,9147,1,1,0,0,0,0,2,2,3,2,5,12.0,1,5,0.0,0,Abandono
5,2,9238,1,1,0,0,0,1,2,2,3,2,6,12.6,5,6,11.25,4,Graduado
1,4,9130,1,1,0,0,1,1,3,3,1,1,5,13.0,1,5,14.0,3,Matriculado
1,1,9147,1,1,0,0,1,1,3,2,1,2,5,11.6,5,5,10.75,4,Graduado
1,1,9119,1,1,0,0,1,0,3,2,1,2,5,10.0,1,5,11.0,1,Abandono
1,2,9670,1,1,0,0,0,1,2,2,3,3,6,14.0,1,6,0.0,0,Abandono
1,1,9119,1,1,0,1,1,1,2,2,3,2,5,12.6,5,5,12.5,2,Abandono
1,1,171,1,1,0,0,1,1,3,3,1,1,0,0.0,0,0,0.0,0,Abandono
1,2,9991,0,1,0,0,0,0,2,2,3,2,5,11.333333333333334,2,5,12.0,1,Abandono
1,4,9254,1,1,0,0,0,1,2,2,3,3,6,12.666666666666666,6,6,11.4,5,Graduado
1,1,9254,1,1,0,0,0,1,3,3,1,1,6,10.8,5,6,10.5,2,Matriculado
1,1,9500,1,1,0,0,0,1,2,2,3,3,7,12.87857142857143,5,8,11.85625,7,Graduado
1,1,9085,1,1,0,0,0,1,3,3,1,1,5,0.0,0,5,0.0,0,Abandono
1,1,9070,1,1,0,0,1,1,2,2,3,3,6,12.833333333333334,6,6,11.4,5,Matriculado
1,1,9147,1,1,0,1,0,1,6,6,5,5,5,12.6,5,5,12.833333333333334,3,Matriculado
1,1,9147,1,1,0,0,1,1,3,3,1,1,5,0.0,0,5,0.0,0,Abandono
1,2,9119,1,1,0,1,0,1,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,1,9670,1,1,0,0,1,1,2,2,3,3,6,14.166666666666666,6,6,14.0,6,Graduado
1,4,9147,1,1,0,0,1,1,2,3,2,1,5,13.4,5,5,13.25,4,Abandono
1,1,9147,1,1,0,1,1,1,3,2,1,3,5,11.2,5,5,11.25,4,Graduado
1,1,171,1,1,0,0,1,1,2,2,3,3,0,0.0,0,0,0.0,0,Graduado
1,1,9070,1,1,0,0,1,0,3,3,1,1,6,12.666666666666666,6,6,11.8,5,Abandono
1,1,9670,1,1,0,0,1,1,2,3,2,1,5,12.333333333333334,3,5,11.25,4,Abandono
1,1,9085,1,1,0,0,0,1,2,2,3,3,5,12.25,4,5,12.0,5,Graduado
1,5,171,1,1,0,1,1,1,2,2,3,2,0,0.0,0,0,0.0,0,Abandono
1,2,9147,1,1,0,0,0,1,2,3,2,1,5,10.75,3,5,10.333333333333334,3,Abandono
1,4,33,1,1,0,0,1,1,2,2,3,3,7,0.0,0,7,0.0,0,Abandono
1,2,9670,1,1,0,0,0,0,3,2,1,3,6,0.0,0,6,0.0,0,Abandono
1,1,9147,1,1,0,0,1,1,3,2,1,3,5,14.333333333333334,2,5,12.5,2,Matriculado
1,5,9130,1,1,0,0,1,1,3,3,1,1,5,11.5,2,5,11.5,2,Abandono
1,1,171,1,1,0,0,1,1,2,2,3,3,0,0.0,0,0,0.0,0,Graduado
1,4,9147,1,1,0,0,0,1,2,3,3,1,5,10.5,2,5,0.0,0,Abandono
1,1,9670,1,1,0,0,0,1,2,2,3,2,6,13.5,6,6,0.0,0,Abandono
1,5,9003,1,1,0,0,0,1,3,3,1,1,6,11.0,1,6,0.0,0,Matriculado
5,5,9070,1,1,0,0,0,0,2,2,3,3,6,10.0,1,6,0.0,0,Abandono
1,2,9003,1,1,0,0,0,1,3,2,1,2,6,0.0,0,6,0.0,0,Abandono
1,1,9119,1,1,0,0,1,1,3,3,1,1,5,12.0,1,5,10.666666666666666,3,Abandono
1,1,9670,1,1,0,1,1,1,3,3,1,1,5,12.25,4,5,12.2,5,Abandono
1,5,9003,1,1,0,0,0,1,3,3,1,1,10,11.4,5,7,11.666666666666666,6,Abandono
1,4,9991,0,1,0,0,1,0,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,1,9670,1,1,0,0,1,1,3,2,1,3,6,14.25,4,6,14.0,5,Graduado
1,4,8014,0,1,0,0,0,1,2,2,3,2,12,14.454545454545457,11,11,14.2,10,Graduado
1,1,9003,1,1,0,0,0,1,2,2,3,3,12,14.538461538461538,12,12,14.461538461538462,12,Graduado
1,4,9500,1,1,0,0,0,1,2,3,3,1,7,12.733333333333334,6,8,11.95,7,Graduado
1,4,9070,1,1,0,0,1,1,2,2,3,3,12,13.2,5,12,13.5,4,Abandono
1,1,171,1,1,0,0,1,1,3,3,1,1,0,0.0,0,0,0.0,0,Graduado
2,2,9238,1,1,0,1,0,1,2,2,3,3,6,12.333333333333334,6,6,12.75,4,Abandono
1,4,9147,1,1,0,0,0,1,3,2,1,2,9,11.2,5,9,11.25,7,Abandono
1,1,9500,1,1,0,0,1,1,2,2,3,3,7,13.2,6,7,13.2,6,Graduado
1,2,9119,1,1,0,1,0,1,2,2,3,2,5,11.833333333333334,5,5,14.0,4,Matriculado
1,1,9254,1,1,0,0,0,1,3,3,1,1,6,11.333333333333334,5,6,11.5,2,Matriculado
1,1,9119,1,1,0,0,1,1,3,3,1,1,5,13.6,5,5,14.6,5,Graduado
1,1,9119,1,1,0,0,0,1,2,2,3,3,5,0.0,0,5,11.5,2,Abandono
1,4,9670,1,1,0,0,0,1,3,3,1,1,6,12.857142857142858,5,6,13.666666666666666,5,Abandono
1,2,9119,1,1,0,1,0,1,2,2,2,3,5,14.333333333333334,3,5,12.428571428571429,5,Matriculado
1,1,9670,1,0,0,1,1,1,2,2,3,2,6,13.5,5,6,14.0,6,Graduado
1,4,9085,1,0,0,0,0,1,3,3,1,1,6,14.428571428571429,6,6,15.6,4,Matriculado
1,1,9853,1,0,0,0,1,1,3,2,1,1,6,0.0,0,6,0.0,0,Abandono
1,1,171,1,0,0,0,1,0,3,3,1,1,0,0.0,0,0,0.0,0,Graduado
1,1,9500,1,0,0,1,1,1,3,3,1,1,8,12.82875,8,8,12.82875,8,Graduado
1,4,9130,1,0,0,0,1,1,3,6,1,3,5,0.0,0,5,13.75,4,Graduado
1,1,9500,1,0,0,0,1,1,2,3,2,1,7,0.0,0,8,0.0,0,Abandono
1,1,9070,1,0,0,0,1,1,2,3,2,1,6,14.666666666666666,6,6,13.166666666666666,6,Graduado
1,1,9500,1,0,0,0,1,1,2,2,3,3,8,13.937142857142858,7,8,13.937142857142858,7,Graduado
1,1,9070,1,0,0,0,1,1,3,3,1,1,12,14.7,10,12,14.583333333333334,12,Graduado
1,1,9773,1,0,0,0,1,1,3,3,1,1,6,11.666666666666666,6,6,12.2,5,Graduado
1,4,9500,1,0,0,0,1,1,2,2,3,3,7,14.85,6,7,14.85,6,Graduado
1,2,9085,1,0,0,0,0,1,2,2,3,2,5,12.0,1,5,0.0,0,Abandono
1,1,9500,1,0,0,0,1,1,3,3,1,1,7,13.6875,7,8,15.622222222222222,8,Abandono
1,2,8014,0,0,0,0,0,1,2,2,3,3,6,12.4,5,6,11.6,5,Graduado
1,1,9500,1,0,0,0,0,1,3,3,1,1,7,13.398,7,8,13.5425,8,Graduado
1,5,9085,1,0,0,0,1,1,3,3,1,1,6,11.8,5,6,12.0,4,Matriculado
1,1,9991,0,0,0,0,0,1,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,1,9147,1,0,0,0,1,1,2,2,3,3,15,11.76923076923077,13,14,11.928571428571429,14,Graduado
1,5,9238,1,0,0,0,0,0,3,3,1,1,6,0.0,0,5,0.0,0,Abandono
1,1,9085,1,0,0,1,1,1,2,2,3,2,6,13.285714285714286,6,6,13.0,6,Graduado
1,1,9238,1,0,0,1,0,1,2,3,2,1,6,11.666666666666666,6,6,11.166666666666666,6,Graduado
1,1,9238,1,0,0,1,0,1,2,2,3,2,6,11.5,6,6,12.2,5,Graduado
1,1,9500,1,0,0,1,1,1,2,2,3,3,7,13.081666666666669,6,8,13.15,6,Graduado
1,1,9070,1,0,0,1,1,1,2,2,3,3,6,12.666666666666666,6,6,13.0,6,Graduado
1,1,9773,1,0,0,0,1,0,3,2,1,3,6,11.333333333333334,3,6,0.0,0,Abandono
1,1,9853,1,0,0,0,1,1,3,3,1,1,6,13.6,5,6,11.6,5,Matriculado
